,date,text
146,"Oct 06, 2022","RT @NWPCWA: We could not be more enthusiastic about supporting Marie. Anti-choice extremists have NO place in Congress (or elected office,…"
147,"Oct 05, 2022",RT @IAmPoliticsGirl: @MGPforCongress If you’d like to know more about @MGPforCongress I had a wonderful conversation with her about represe…
148,"Oct 05, 2022",Join me in my fight to protect reproductive rights. I need your help today to get our message out. https://t.co/RRm9Oksbin
149,"Oct 05, 2022",Joe Kent doesn’t believe women should control their own bodies. A national abortion ban would be devastating and dangerous for women in #WA03. https://t.co/uY2hfvQtVh
150,"Oct 05, 2022",It really did feel like a YouTube rant. https://t.co/8GfHsX9ZvZ
151,"Oct 05, 2022",@MorePerfectUS I'm running to be a voice for working people. Thank you @tedlieu &amp; @MorePerfectUS for sharing my message!
152,"Oct 05, 2022",RT @IAmPoliticsGirl: Midterm Strategy: Support must win seats and shut down extremist candidates. @pfaff4congress and @MGPforCongress are w…
153,"Oct 04, 2022","Things won’t get better until we start electing more people who aren’t afraid to roll up their sleeves like an average American. 

Thanks @IAmPoliticsGirl for having me on this episode to share who I am and why I’m running. 
https://t.co/FCA9VDhS0c"
154,"Oct 04, 2022","This ad was made possible by grassroots donors like you. We’ve got just 5 weeks to beat Joe Kent, and I need your help now.

Please chip in what you can today to keep this ad running and flip #WA03 blue. 
https://t.co/RRm9Oksbin"
155,"Oct 04, 2022",Congress could use someone who actually knows how to fix things. Please watch and share our new TV ad if you agree. https://t.co/lA0gfdwcub
156,"Oct 04, 2022","Having support from wonderful volunteers across the district means so much to me. You all are making a huge difference in this race! If you would like to be involved, we have many upcoming events. 

You can RSVP and learn about other opportunities here: https://t.co/KNX4nQyxvp https://t.co/HhqJ9jmw3V"
157,"Oct 04, 2022","If you’re pro-worker, you’re pro-union. 

It’s that simple."
158,"Oct 03, 2022","Kent thinks we need to raise the retirement age for social security since people are living longer. 

You know who’s not living longer? People who work in the trades. People like me and my family. 

Kent won't be a voice for seniors or working families. We must do better in #WA03"
159,"Oct 03, 2022",First canvass launches of October were a success! 🎃We are a strong people-powered movement working hard to flip #WA03 and keep Joe Kent out of Congress. https://t.co/25KIOWuGvO
160,"Oct 03, 2022",RT @BOLDDems: .@MGPforCongress is a mother and small business owner who really understands the struggles that families in her district are…
161,"Oct 03, 2022",#LlamasforMarie 🦙🦙 https://t.co/VkxD7lnzDJ
162,"Oct 01, 2022",Be on the lookout 🏍 https://t.co/vGDWDAfNfd
163,"Oct 01, 2022","There are two exciting opportunities to get involved with the campaign THIS WEEKEND‼️I hope you’ll join me knocking on doors ✊🚪 in Vancouver &amp; Longview! Sign up here:
https://t.co/x8JOLR6Ap4 https://t.co/w7Kxa0i8ss"
164,"Sep 30, 2022","I’m Joe Kent’s opponent (yeah, that guy). #WA03 has a choice to make this November. Here’s why I’m running ⤵️ https://t.co/lneWQ9U58m"
165,"Sep 30, 2022","Kent’s ugly, white nationalist views have no place in #WA03 or in Congress. Pitch in to help me defeat Kent and his dangerous extremism. 2/2 https://t.co/RRm9OkJekn"
166,"Sep 30, 2022","Once again Joe Kent shows his true colors. There’s no excuse for associating with a white nationalist, Nazi sympathizer. It’s shameful — though not surprising. 1/2
https://t.co/cakYWwTK4y"
167,"Sep 30, 2022","RT @WalshFreedom: I’m not a Democrat, but I support @MGPforCongress. She’s running against one of the craziest, most dishonest, white natio…"
168,"Sep 29, 2022",@IAmPoliticsGirl Thank you for your support! 💙
169,"Sep 29, 2022","RT @IAmPoliticsGirl: Congress needs new voices, different voices, voices that represent the people of their specific communities. That's ho…"
170,"Sep 29, 2022","No one can effectively represent their district when they’re owned by special interests. 

I’m committed to supporting Disclose Act and overturning Citizens United because we must put an end to dark money in politics!"
171,"Sep 29, 2022","I’m not taking a dime of corporate PAC money because I work for the people of #WA03 – not corporate special interests. 

Dark money has no place in our democracy. Honored to receive the endorsement of @StopBigMoney @LetAmericaVote! https://t.co/PSofVAiX1u"
172,"Sep 29, 2022","RT @LetAmericaVote: In #WA03, we're endorsing #NoCorporatePAC Democratic candidate @MGPforCongress. https://t.co/KeonZ1X6BZ"
173,"Sep 29, 2022","Our lives went back to normal because Americans got vaccinated. 

Preventing death shouldn’t be up for debate. 3/"
174,"Sep 29, 2022","Let’s be very clear: Joe Kent doesn’t want to fix anything. 

Vaccines save lives. This is true today, just as it was true in the 20th century. 2/"
175,"Sep 29, 2022","In our debate last night, #ConspiracyJoe referred to vaccines as “experimental gene therapy” and believes we need to arrest Dr. Fauci for murder.  

We can't have leadership that peddles conspiracies while failing to offer solutions. 1/"
176,"Sep 28, 2022","Kent thinks January 6th was an intelligence operation, that those who stormed the Capitol are political prisoners, and the election was stolen. 

I believe that storming the Capitol and denying proven election results threatens our democracy. 

Who do you want to represent you?"
177,"Sep 28, 2022","MSNBC and the NYT know that this race is a bellwether for the future of far-right extremism: 

“If someone like [Kent] can win in a district like this, it sends a message that there is no limit.”

The stakes are high, help me take on extremism in November:
https://t.co/iQsEmAa5kB"
178,"Sep 28, 2022",@DeborahJ242017 You can watch the recording here: https://t.co/l9RTwb60vP
179,"Sep 28, 2022","@CJYART1 Yes, the recorded livestream is available here: https://t.co/l9RTwb60vP"
180,"Sep 28, 2022","At tonight’s debate, I spoke about:

✅ Protecting democracy
✅ Career and technical education
✅ Being an independent voice for SW Washington

Joe Kent called for:

❌ Arresting Dr. Fauci
❌ A national abortion ban
❌ Abandoning Ukraine
❌ Defunding the FBI

The choice is clear."
181,"Sep 27, 2022",First #WA03 Debate is TONIGHT at 6:00 pm. You can watch the event livestream here 💻 https://t.co/VpSmEfylcO
182,"Sep 27, 2022","Lindsey Graham is trying to pass a national 15 week abortion ban. But that wouldn’t be enough for Joe Kent who wants to criminalize abortion &amp; end it entirely.

We can't let the government control what women do with their bodies. It doesn't represent our values as Washingtonians."
183,"Sep 27, 2022","RT @PPAAWest: Marie Gluesenkamp Perez is fighting for our rights in WA's 3rd! ""'It doesn’t matter what a woman’s political party is,' she s…"
184,"Sep 27, 2022",I’m proud to have the support of @HilaryFranz. She’s the bold leader Washington needs on the front lines protecting our lands. I look forward to carrying on our shared mission of standing up for our communities &amp; making our environment more resilient! #FlipWA03 https://t.co/f6nX4ayv41
185,"Sep 26, 2022","The foundation of our growing movement is hardworking volunteers. Huge thanks to those of you who chose to spend your weekend knocking on doors instead of resting and relaxing. 

I can’t wait to work hard on your behalf! https://t.co/AmxujaFabp"
186,"Sep 26, 2022","Thank you @MorePerfectUS for capturing the essence of this campaign. 

If you want to get to know me and what I stand for, watch this video. 

If I’m your candidate after watching, please share and retweet to help more people see. https://t.co/in3WYVFe1N"
187,"Sep 26, 2022","RT @AmbSuzi: HIGH POLITICAL ROI: W/this amazing article on @MGPforCongress  https://t.co/0Tgf7WhX30 &amp; the polling https://t.co/wbyqjo6BAJ,…"
188,"Sep 26, 2022","Wishing those celebrating Rosh Hashana a healthy, sweet &amp; meaningful New Year. I look forward to the Tikkun Olam we’ll do together in 5783! Enjoy those WA state 🍎 &amp; 🍯!"
189,"Sep 25, 2022","I’d like the thank everyone who has grown our campaign to this point. Now the nation is watching. 

We have more work to do, but we will keep Joe Kent out of Congress. https://t.co/kWPJcuXU4R"
190,"Sep 25, 2022","We can win this race with your support. Help me flip #WA03 blue 
https://t.co/iQsEmzRW6t"
191,"Sep 25, 2022","Hello to everyone joining our campaign this weekend! I’m the pro-choice mother who beat far-right extremist Joe Kent in the primary and will beat him again in November.

Here’s a bit more about who I am and why I’m running for Congress. ⤵️ https://t.co/4PkHjFh8La"
192,"Sep 24, 2022","RT @nytimes: In Opinion

""The race in Washington's Third is an almost perfect microcosm of the broader political forces at work in the fall…"
193,"Sep 24, 2022",Purr-fect day to paint your barn 🐱 https://t.co/UYjWIVgYgw
194,"Sep 24, 2022","The choice in this election is between a pro-choice, pro-worker, pro-democracy mother and a right wing extremist who wants to take us back a few centuries. 

Join our campaign and help flip #WA03 blue 
https://t.co/0ToU9e7pmg"
195,"Sep 23, 2022","I am:

👷‍♂️Pro-worker
🏠 Pro-family
💪 Pro-tecting our democracy 

Let's not have extremism represent #WA03"
196,"Sep 23, 2022","🚨 Volunteer Alert 🚨 

Join me this weekend to ✊ on some 🚪 in Hazel Dell & East Vancouver

RSVP Here: http://mobilize.us/marieforcongress/"
197,"Sep 23, 2022",Dark money has no place in our democracy. It’s inexcusable that we have Senators who would vote to block the #DISCLOSEAct. I'm not taking a dime of corporate PAC money because it's toxic for our democracy.
198,"Sep 23, 2022",Chip in to elect someone who will keep big money out of politics:
199,"Sep 22, 2022","In 2020 I miscarried and needed immediate medical attention. Planned Parenthood was the only clinic that could see me, and I had to pass through a wall of protestors to get the care I needed.

The fight for our rights is my fight too. Honored to be endorsed by 
@PPact
 
@PPAAWest"
200,"Sep 22, 2022",I will always fight for working people and good jobs in Southwest Washington. Thank you to the Association of Western Pulp & Paper Workers Local 5 in Camas for your warm welcome!
201,"Sep 22, 2022",Joe Kent’s embrace of the antisemitic social media platform Gab is one more reason why he should never serve in Congress.
202,"Sep 21, 2022","Thank you 
@HerreraBeutler
 for being one of only 9 Republicans willing to stand up for our democracy today. Country over party."
203,"Sep 21, 2022","I am the daughter of an immigrant, my father was a pastor and worked tirelessly for our community. 

Ending birthright citizenship and taking such backward stances on immigration undermines the civil fabric and economic success of America"
204,"Sep 21, 2022","My platform is simple, we need to:
 
👷‍♂️ Reshore Manufacturing
🛑 Put a stop to corporate price gouging 
💸 Get Big Money out of Politics
🙅‍♀️ Federally Protect Reproductive Freedoms

I’m bringing real solutions to real problems that impact everyday Washingtonians."
205,"Sep 21, 2022","Joe Kent is an extremist who will undermine our Constitution and make our communities less safe.

I will protect our democracy and support our firefighters, officers, and first responders.

Extremism vs. a safe world is the choice in this election."
206,"Sep 21, 2022",It’s official: Joe Kent joins his idols Marjorie Taylor Greene and Matt Gaetz in the “defund the FBI” club. Congrats are not in order.
207,"Sep 20, 2022","Voting is the cornerstone of democracy. Joe Kent and his MAGA friends want to make it harder because it’s the only way they can win. 

Get registered. Make a plan. We can’t let extremist views represent #WA03."
208,"Sep 20, 2022","Are you registered to vote? Is your registration up to date? 

Celebrate #NationalVoterRegistrationDay with me by making sure you'll be able to cast a ballot before November 8th. https://olvr.votewa.gov"
209,"Sep 20, 2022","In honor of #NationalVoterRegistrationDay, let’s remember that I am the only candidate in this race who supports mail-in voting.

Make sure you're registered and let's keep Joe Kent out of office."
210,"Sep 20, 2022",https://olvr.votewa.gov
211,"Sep 20, 2022","@chronline
 posted profiles of Joe and me & the contrasts between us couldn't be clearer. 

Kent embraces the far-right and rejects the middle.

I want to represent working families and am committed to finding common ground delivering results for #WA03."
212,"Sep 19, 2022","Very excited to share my pro-choice, pro-union platform with the 
@IndivisibleTeam
 for a town hall this Thursday. 

The event is from 7:00-8:00pm and will be held virtually with @IndivisibleWA03. Register here: https://mobilize.us/s/7Kzthp"
213,"Sep 19, 2022","I’m running to be an independent voice who will get things done. Top of my list:

☑️Protect reproductive rights
☑️Fight for working families in #WA03
☑️Keep big money out of politics

There are 50 days until the election. Help me share my message!"
214,"Sep 19, 2022","Help elect a pro-choice mother who works in the trades & keep Republican extremist, Joe Kent out of Congress"
215,"Sep 19, 2022","The first official #WA03 debate is next Tuesday at 6:00. 

I look forward to the opportunity to put on display the stark differences between our views and ensure our district has an opportunity to make an informed choice this November!

RSVP Here: https://mobilize.us/s/HY8P4z"
216,"Sep 19, 2022","Running for office is one of the most demanding things I’ve ever done.

But every day I get to meet more people from more communities and see the campaign grow. We can flip this seat and make sure the interests of real Washingtonians are represented in Congress."
217,"Sep 18, 2022","When the future speaks, listen."
218,"Sep 18, 2022","Tell me you’ve lived in Washington for less than 2 years without telling me you’ve lived in Washington for less than 2 years.

It’s Wahkiakum County, Joe. Good luck pronouncing Sequim."
219,"Sep 17, 2022","Rural Democrats are an endangered species. I know that’s a loaded term here in spotted owl country.

But we are here, we are real, and we are going to flip this district blue in November. Thank you, Skamania County Democrats!"
220,"Sep 17, 2022","Looking forward to dinner with the Skamania County Democrats tonight.

This is what a truly people-powered movement looks like!"
221,"Sep 17, 2022",Camas was a blast! See you all at Loowit Brewing in Vancouver at 1:00.
222,"Sep 16, 2022","This cheap stunt is not going to fix our immigration system and it’s downright inhumane.

MAGA Republicans are too busy using people as pawns to actually improve anything for Americans. We need leadership right now, not the antics of high school bullies."
223,"Sep 16, 2022","I'll be making three stops to hear your needs and share how my platform can truly address them.  

Connect with me across #WA03 this weekend, it's gonna be a good one."
224,"Sep 16, 2022","I'm not afraid to go toe to toe with Joe Kent in a debate over the needs of our district and country. In fact, I can't wait to put our differences on display.

Stay tuned for ticket info and how to watch from home"
225,"Sep 16, 2022","Thank you for the heartfelt words, Warren. I’m ready to give Congress a much needed tuneup 🛠"
226,"Sep 16, 2022",You can read the rest of Warren’s letter here:
227,"Sep 16, 2022","Let’s be clear: Joe Kent wants to privatize the VA. His “plan” would make veterans pay higher costs for lower quality health care. It’s another extremely bad idea from a guy who offers nothing else.

What we really need is a fully-funded VA dedicated to serving veterans first."
228,"Sep 15, 2022","Help me make this Saturday the biggest yet for our campaign‼️

10:30 am Canvass Launch at Crown Park in Camas 

1:00 pm Rally at 
@LoowitBrewing
 with 
@BobFergusonAG
 & 
@WaTreasurer


Let’s knock on some doors🚪& drink some beer! 🍻 RSVP Here: https://mobilize.us/marieforcongress/"
229,"Sep 15, 2022",Vancouver Rally: https://mobilize.us/s/0fj4fY
230,"Sep 15, 2022",Camas Canvass: https://mobilize.us/s/g7FqL1
231,"Sep 15, 2022","Americans who love freedom overwhelmingly support marriage equality. This should not be up for debate in 2022. 

I stand with the LGBTQ community & support the Respect for Marriage Act 🏳️‍🌈"
232,"Sep 15, 2022","Signs are going up across the district, thank you to our wonderful volunteers who are making it happen! 🐑 🌲Request a sign here: https://marieforcongress.com/yard-signs/"
233,"Sep 14, 2022","Actually Joe, rejecting well-established science in pursuit of power is authoritarianism. 

Also, the vaccine mandate for firefighters ended in May…"
234,"Sep 14, 2022","Joe Kent will vote for a national ban on abortion and the GOP has made clear that this is a top priority if they have the majority in November. 

Electing pro-choice candidates has never been more important. Join me in this fight!"
235,"Sep 14, 2022","Thank you, 
@BoldDems
!

The choice here in #WA03 is clear: MAGA extremist Joe Kent wants to ban immigration for 20 years and puts white nationalists on his payroll.

I’m a pro-choice mom, daughter of an immigrant, and small business owner who will work for all Washington families."
236,"Sep 14, 2022","To those of you who think we can’t flip this seat…👇
Quote Tweet
ESPN
@espn
·"
237,"Sep 12, 2022","“They wrote me off, I ain’t write back though.”

Geno Smith with a message 🗣"
238,"Sep 13, 2022","There are loggers in my family going back generations, I know the importance of proper forest management. 

We ALSO need to address the (very real) climate crisis that is responsible for the increased severity and frequency of forest fires in our region."
239,"Sep 12, 2022","Organizing is a fundamental right protected by the First Amendment. 

People need to be able to represent their interests to be treated fairly and earn a living wage. In Congress, I’ll stand up for workers and support meaningful legislation like the #PROAct."
240,"Sep 12, 2022","This race, and the issues facing everyday Washingtonians, are bigger than partisanship – our Republican friends and neighbors are sad to see extremists taking over their party, too. This is an opportunity to do better for everyone in our district, and I’m not passing it up."
241,"Sep 12, 2022",Yesterday’s rallies in Vancouver and Longview were just the start. We need to keep the momentum going! Join us in Camas this Saturday. RSVP here: https://mobilize.us/s/g7FqL1
242,"Sep 11, 2022","September, 11th 2001. 

Today we remember those who tragically lost their lives and honor first responders who risked theirs at ground zero.

We will never forget."
243,"Sep 10, 2022","Thank you, Vancouver. This is what a winning campaign looks like! Let’s go knock all the doors 🚪"
244,"Sep 9, 2022","Stay safe, Lewis County! Thank you to all the first responders working tonight."
245,"Sep 9, 2022","58% of respondents and 1 in 4 Republicans think MAGA is threatening democracy? 

I guess restricting voting rights, inciting an insurrection, and denying the results of an election isn’t a good platform 🤔"
246,"Sep 9, 2022",Such a great turnout in Centralia last night. I loved hearing about the issues most important to you. Stay up to date with campaign events here: https://mobilize.us/marieforcongress/
247,"Sep 8, 2022","I'm running in one of the most crucial races in the country. 

My opponent “stands with” Bannon, thinks we should abolish the Department of Education and enact a nation-wide abortion ban. Please help me spread the word about this important race!"
248,"Sep 8, 2022",Help a small business owner who works in the trades get to congress:
249,"Sep 8, 2022","The guy that just defrauded his own supporters? 

Try standing with #WA03 instead!"
250,"Sep 8, 2022","JOIN ME THIS SATURDAY 🗓 
At our canvass kickoffs in Longview and Vancouver

Come grab a yard sign 🪧 hear me speak 📢 and knock on some doors! 🚪 

RSVP Here: https://mobilize.us/marieforcongress/"
251,"Sep 8, 2022",RSVP for Vancouver: https://mobilize.us/s/Nu88rk
252,"Sep 8, 2022",RSVP for Longview: https://mobilize.us/s/4wUjtq
253,"Sep 8, 2022","“Dismantle mail in voting” is one of your worst ideas, and that’s saying a lot."
254,"Sep 7, 2022","My platform is simple, we need to:
 
- Revitalize Trades Programs
- Reshore Manufacturing
- Get Big Money out of Politics
- Federally Protect Reproductive Freedoms

I’ll work to find real solutions, not align with extreme views that keep Congress from getting sh*t done"
255,"Sep 7, 2022",“Kent’s strategy of hitching himself to Trump is a losing one in WA-3 if we have a good candidate and a reasonable level of funding”
256,"Sep 7, 2022",Keep our campaign well funded:
257,"Sep 6, 2022","Join me this Saturday for our Longview and Vancouver canvass kick-offs! First we’ll rally, next I’ll say a few words, and then we’ll all go knock on doors to tell our neighbors about this important race.

RSVP and learn about other upcoming events here: 
https://mobilize.us/marieforcongress/"
258,"Sep 6, 2022",RSVP for Longview: https://mobilize.us/s/4wUjtq
259,"Sep 6, 2022",RSVP for Vancouver: https://mobilize.us/s/Nu88rk
260,"Sep 6, 2022","In #WA03, we don’t like:
Extreme heat.
Extreme I-5 traffic.
Extreme right wing views. 
Let’s keep Joe Kent out of DC."
261,"Sep 5, 2022","We’ve been told for years to distrust unions, but why?

The only people who should be scared of unions are wealthy corporations and their CEOs who take the whole pie and leave us the crumbs to fight over."
262,"Sep 5, 2022",Being anti-union is a red flag 🚩
263,"Sep 5, 2022","I am proud to be supported by the 
@WAAFLCIO
, 
@IBEW
, 
@Teamsters
, 
@WABuildingTrade
 and labor unions across the district. I’m ready to fight for workers in Congress and be a voice for working people!"
264,"Sep 5, 2022","Do you enjoy having weekends off? Or a 40-hour work week? Overtime pay? Workday breaks? Thank a union member! 

This Labor Day, let’s celebrate the workers who fought to secure the protections we enjoy today. Let’s keep raising the bar."
265,"Sep 5, 2022","I always love an excuse to come out to the Washington Coast. Thanks to everyone who joined me at the parade and meet & greet in South Bend. 

I’m looking forward to Labor Day picnics in Kalama & Chehalis today!"
266,"Sep 4, 2022","Hello from Pacific County, where we’re having fun in the rain at the South Bend Labor Day parade!

Our campaign is powered by volunteers like you. Join us at our next event ➡️ http://marieforcongress.com/volunteer/"
267,"Sep 4, 2022","I spent the afternoon at Ukrainian Day. Our district’s cultural diversity makes us stronger, and I’ll always stand with Ukrainian Americans and the people of Ukraine 🇺🇸🇺🇦"
268,"Sep 2, 2022","🚨 Big Update 🚨
A new poll has me ahead of Joe Kent by 2 points — that’s before voters found out about his violent, nationalist views. We CAN and must flip this seat to bring the voices of real Washingtonians to Congress."
269,"Sep 2, 2022","Help us use this momentum to spread my positive, pro-choice message and expand our lead:"
270,"Sep 2, 2022","Most importantly, 97% of donations came from grassroots donors and 83% of those donations are from my fellow Washingtonians. 

It’s clear our campaign is for working people, not corporate MAGA interests. Give your support here: https://secure.actblue.com/donate/mgp?refcode=website&amount=25"
271,"Sep 1, 2022","I am proud to have built my own home in Skamania County, but the reality is that we didn’t have a choice. Getting approved for a loan is a nightmare and as a young family it was nearly impossible. In Congress, I’ll fight to bring down the cost of living for Washington families."
272,"Sep 1, 2022","I hear Republicans are backpedaling on abortion because they're realizing how unpopular their horrific and life-threatening stance is. Let's be clear that Joe wants pass nation-wide ban if elected:Sep 1, 2022
Pro-choice"
273,"Sep 1, 2022",The reason Joe Kent supports a national ban on abortion is because it’s the only way he can impose his views on women in our state.
274,"Aug 31, 2022",Extremism and Trumpism lost in Alaska tonight. And it’s going to lose in Washington this November
275,"Aug 31, 2022",You're proud to be endorsed by someone who used tax payer dollars to hold private donor dinners? Seems right.
276,"Aug 31, 2022","I don’t want Washington to be a place where AC in the summer is as important as heat in the winter. We need to fight climate change, not support big oil companies. That’s why I’m not taking a dime of corporate PAC money – We need legislators who work for us!"
277,"Aug 31, 2022","As climate change brings more hot days, make sure you know how to check your car's coolant to save yourself ⏰ and 💵. Learn how in my latest TikTok:"
278,"Aug 31, 2022","The momentum is building, it was great to meet so many folks in Longview tonight despite the heat! Cowlitz County knows how to deliver a *warm* welcome"
279,"Aug 30, 2022",Extremists like Joe Kent are running for seats all over the country. Do not doubt what's at stake this November.
280,"Aug 30, 2022","I am honored to accept the invitation from 
@LWV
 for the first #WA03 debate between myself and Joe Kent. My campaign is working on organizing multiple debates before November 1/4"
281,"Aug 30, 2022",I can't wait to show voters how different we are. He'll ramble about right wing conspiracies. I'll be offering concrete ways to improve the lives of Washingtonians. 3/4
282,"Aug 30, 2022","When the debate is over, there won't be any question about who should represent the people of #WA03. 4/4"
283,"Aug 29, 2022",Washington’s 3rd District is one of the most competitive races in the country. My opponent thinks we should abolish the Department of Education and enact a nation-wide abortion ban. Please share my message to help me win against Joe Kent.
284,"Aug 29, 2022",Help a working mother and small business owner get to Congress!
285,"Aug 28, 2022","Get ready to see a lot more of this!

This is a huge race and we need volunteers to help us win. Join our campaign ➡️ http://marieforcongress.com/volunteer/"
286,"Aug 28, 2022",#DogsforMarie
287,"Aug 28, 2022","Spreading the word far, wide, and at high elevation! Love this photo of some of our incredible volunteers at the top of Dog Mountain."
288,"Aug 26, 2022","My opponent thinks I serve the globalist agenda… 

Does celebrating #internationaldogday count? Meet Uma Furman!"
289,"Aug 25, 2022","Abortion is not a “Democrat issue.” It affects everyone. In rural counties, people like myself have limited access to essential services. I get my water from a well, and I get my internet from a radio tower – but reproductive health care is even more scarce. 1/4"
290,"Aug 25, 2022","Republicans claim to want personal freedom and limited government, so this should be an important issue to them too. Opponents of abortion rights want to have a say over their own bodies and personal decisions – so why take that right away from others? 3/4"
291,"Aug 25, 2022","In Congress, I’ll fight to make sure everyone has the right to choose what they do with their bodies. An important part of that right is ensuring people have access to the healthcare they need regardless of where they live 4/4"
292,"Aug 25, 2022","No one should go into debt because they get sick. 

I’m proud to live in a state taking meaningful steps to ensure folks can receive affordable healthcare."
293,"Aug 24, 2022","Uhh, just so we’re clear, I don’t support abolishing the Department of Education."
294,"Aug 24, 2022",Extremists don’t pass bills – they obstruct progress. There is too much at stake to elect representatives who tout lies or sit on their hands. We need legislators who can get sh!t done.
295,"Aug 23, 2022","Being a working parent requires enough difficult sacrifices, let alone facing added pressures of rising costs of living. What average family is able to afford an extra $300k? I’m running to #FlipWA03 to help parents comfortably make whatever choices are right for their family."
296,"Aug 22, 2022","Had such a great weekend! On Sunday my family and I went to Bizi Farms 🚜 and got to connect with Washington Farmers at the Clark-Cowlitz Farm Bureau Picnic!

On Saturday I got to walk in the Skamania County Parade and take home the newest member of our team, Jarry! 🦃"
297,"Aug 22, 2022","(1/3) We asked, and you answered! The results from our GE Survey are in, and here’s what you chose as your top priorities:

-Affordable childcare
-Jobs & wage growth 
-Climate action
-Abortion rights
-Affordable healthcare
-Supporting manufacturing
-Supporting small business"
298,"Aug 22, 2022","(2/3) So many of you also expressed how important it is that we defeat Joe Kent and his dangerous brand of MAGA-extremism, and above all protect our democracy. This really drives home what’s at stake in the #WA03 election."
299,"Aug 22, 2022",(3/3) I’m ready to #FlipWA03 and get to work on the issues that affect our communities most deeply. We’re counting on your grassroots support to help us defeat Joe Kent and bring the voices of working Washingtonians to Congress. Chip in here: ​​
300,"Aug 22, 2022","So many of you also expressed how important it is that we defeat Joe Kent and his dangerous brand of MAGA-extremism, and above all protect our democracy. This really drives home what’s at stake in the #WA03 election."
301,"Aug 22, 2022",I’m ready to #FlipWA03 and get to work on the issues that affect our communities most deeply. We’re counting on your grassroots support to help us defeat Joe Kent and bring the voices of working Washingtonians to Congress. Chip in here: ​​
302,"Aug 21, 2022",".
@Liz_Cheney
: Consider this an open invitation to #WA03 where I’m going toe to toe with MAGA poster boy Joe Kent."
303,"Aug 20, 2022","Radical right-wing extremist and white nationalist Joe Kent is the #1 priority for #MAGARepublicans in the midterms. Right now, the only thing standing between Kent and Congress is me.

Stop Kent and his dangerous agenda by joining our movement today:"
304,"Aug 19, 2022",We’ll have volunteers at the Vancouver Farmers Market tomorrow from 9:00-3:00. Come say hi & grab a yard sign! If you’re interested in working at your local farmer’s market reach out to volunteer@marieforcongress.com!
305,"Aug 19, 2022","Representative Kilmer is a tireless champion for Washington families working to create jobs, protect our environment, and support bipartisan legislation. 
@DerekKilmer
, thank you for your endorsement, I’m looking forward to serving with you in Congress!"
306,"Aug 19, 2022",Running in one of the most competitive races in the country with a 1 year old isn’t easy – but we make it work. Thank goodness for grandparents and movie magic!
307,"Aug 18, 2022",One of the best parts of this campaign is getting to meet voters across the district. Thank you to everyone in Lewis County who talked to me at the Southwest Washington Fair and at our McFiler’s meet & greet!
308,"Aug 17, 2022","Joe Kent thinks we’re at war with our own government. I’m running to help working Washingtonians, not bail out Donald Trump."
309,"Aug 16, 2022","Senator Murray is a champion for  the environment, healthcare, reproductive freedom and has made Washington a better state for working mothers like me. 
@PattyMurray
 I am honored to have your endorsement."
310,"Aug 16, 2022",(1/2) I am not your average DC Democrat. And I’m not a swamp creature or some other nonsense that Joe Kent has said. I am a working-class small business owner who can unite this district and bring positive change to Washington.
311,"Aug 16, 2022","(2/2) ""Stradley, a 79-year-old retired truck driver who considers himself a political independent, said he’d voted for Herrera Beutler in the primary. But he’ll be backing Gluesenkamp Perez this fall""

This is about real solutions for working Washingtonians – not party. #FlipWA03"
312,"Aug 15, 2022","Honored to receive the endorsement of 
@larsenrick
! I look forward to joining him in Congress to fight for families across Washington state, advancing our shared values from climate action to affordable health care, economic resiliency and more."
313,"Aug 15, 2022","If you thought Joe Kent would soften his extremist views after the primary, think again. Washingtonians don’t need a leader who echoes dangerous, fearmongering rhetoric – we need a leader who understands the challenges working families face every day."
314,"Aug 15, 2022","I had a great time at the 
@ClarkCoDemParty
 Ogden Dinner this weekend and was honored to speak about the importance of flipping #WA03!! And with our endorsement from champion of democracy 
@BobFergusonAG
, we’re building a strong team to bring Washingtonians’ voices to Congress 💪"
315,"Aug 14, 2022",Two of our wonderful volunteers Holly & Molly are at the Vancouver Farmers Market this morning. Come pick up a yard sign & say hi!
316,"Aug 13, 2022","@BobFergusonAG
 knows better than anyone the importance of standing up to the extremist agenda in Washington. I am honored to have the endorsement of such an incredible champion for our democracy!"
317,"Aug 12, 2022",Had a great time talking to voters at the Clark County Fair yesterday. Thanks to everyone who took the time to speak with me about this important race! These are the voices I’m committed to bringing to Congress.
318,"Aug 10, 2022","What a huge step in honoring our country’s promises to those who served! Finally, veterans impacted by toxin exposure will get the care they need. It’s clear that when advocates speak up, we can get things done!"
319,"Aug 10, 2022","This is big: 
@CookPolitical
 just upgraded its rating for #WA03 in our favor! We have a real chance to flip this seat blue, but we have to keep this momentum going. Will you chip in to help us take on one of the most extreme candidates in the country?"
320,"Aug 9, 2022","Thank you 
@HerreraBeutler
 for serving Southwest Washington. We may not always see eye to eye, but we both value democracy, the rule of law, and free, fair, open elections. I know most voters in our district share those values too."
321,"Aug 9, 2022","I’m Marie Gluesenkamp Perez, the Democrat who beat Joe Kent in the primary and will beat him again in November.

With your help we’ll flip this seat blue, protect abortion rights, and save our democracy.

Join our campaign now ⤵️"
322,"Aug 8, 2022",Joe Kent has now pulled ahead of Herrera Beutler and it appears he will be our opponent in November. Kent will only add to the dysfunction paralyzing our country. With your backing we can reject extremism and support the common good. I look forward to earning your support!
